media_name,title,content,publish_date
Hj,吴海涛检查督导“五一”期间安全生产等工作时强调 抓实抓细防风险保安全促消费各项工作 确保人民群众度过平安祥和的假期,"吴海涛检查督导“五一”期间安全生产等工作时强调 抓实抓细防风险保安全促消费各项工作 确保人民群众度过平安祥和的假期

https://wan-xyrmt.xfnews.cn/

20121582

2

5月1日，省委常委、市委书记吴海涛前往部分重点企业、大型商超、旅游景区，检查督导“五一”期间安全生产、物资供应、节日消费等工作，看望慰问基层一线劳动者。他强调，要深入学习贯彻习近平总书记关于安全生产的重要论述，牢固树立和践行正确政绩观，以“时时放心不下”的责任感守牢安全底线，确保人民群众度过平安祥和的假期。

在襄阳刘集机场，吴海涛认真检查机场安全管理、便民服务开展等工作情况，强调要严守安全技术规范，动态监测研判客流情况，落实落细安全检查、秩序维护、服务引导等保障措施，为旅客提供安全便捷的出行环境。

在高新区吾悦广场、麦德龙商场，吴海涛实地察看安保监控运行、消防设施配备等情况，详细了解假期物资供应和节日消费等工作。他强调，要加强安全设施维护，完善应急处置预案，创新开展促消费活动，推动经济流量有效归集，为群众营造安全舒心的消费环境。

在中石化余家湖油库，吴海涛检查库区消防设施、救援力",
Hj,经济大省调研行·权威访谈｜以支点之进挑起大梁之责——专访湖北省常务副省长张文兵,"经济大省调研行·权威访谈｜以支点之进挑起大梁之责——专访湖北省常务副省长张文兵

https://wan-xyrmt.xfnews.cn/

20121433

2

新华社武汉5月1日电题：以支点之进挑起大梁之责——专访湖北省常务副省长张文兵

新华社记者李鹏翔、王自宸

湖北是我国经济循环“东西互济”、开放格局“陆海互济”、江河战略“南北互济”的重要枢纽。“十五五”开局之年，湖北如何扛牢“经济大省挑大梁”的重大政治责任，充分发挥其在我国发展全局和区域经济格局中的比较优势，以一域之为更好服务中国式现代化建设全局，记者专访了湖北省常务副省长张文兵。

以支点建设扛牢挑大梁使命担当

问：中央强调“经济大省勇挑大梁”，湖北作为经济大省如何落实？

答：习近平总书记赋予湖北“加快建成中部地区崛起的重要战略支点”的使命任务。湖北深入实施能级跨越、科创引领、产业倍增、枢纽提能、美丽湖北、文化创新、区域联动等“七大战略”，着力推动经济社会高质量发展，以支点建设实际成效，为全国发展大局作贡献。

打造能级规模更大的支点。“十四五”时期，湖北经济总量先后跨越5万亿元、6万亿元台阶，年均增长6.8%、",
Hkwb,学习新语｜向辛勤付出的奋斗者致敬,"您当前的位置 ：

“中华民族是勤于劳动、善于创造的民族”“向勤劳勇敢的中国人民道一声辛苦”“向每一位辛勤付出的奋斗者致敬”……在“五一”国际劳动节到来之际，一起重温习近平总书记的深情话语，致敬每一份辛劳与奋斗！

学习新语｜向辛勤付出的奋斗者致敬

版权声明：

·凡注明来源为“海口网”的所有文字、图片、音视频、美术设计等作品，版权均属海口网所有。未经本网书面授权，不得进行一切形式的下载、转载或建立镜像。

·凡注明为其它来源的信息，均转载自其它媒体，转载目的在于传递更多信息，并不代表本网赞同其观点和对其真实性负责。",
Hkwb,海口权威新闻门户网站,"5月1日晚，由海口市龙华区与中国中丝集团联合呈现的“龙彩华韵”2026年中国中丝集团骑楼品牌秀，在海口骑楼老街盛装启幕。

时间：2026-05-02 15:39:56 来源：海口网",
Hkwb,提升我国原始创新能力 进一步打牢科技强国建设根基——习近平总书记在加强基础研究座谈会上的重要讲话在广大科技教育工作者中引发热烈反响,"提升我国原始创新能力 进一步打牢科技强国建设根基——习近平总书记在加强基础研究座谈会上的重要讲话在广大科技教育工作者中引发热烈反响

央视网消息（新闻联播）：习近平总书记在加强基础研究座谈会上强调，基础研究是整个科学体系的源头，是所有技术问题的总机关。要以更大力度、更实举措加强基础研究，提升我国原始创新能力，进一步打牢科技强国建设根基。总书记的重要讲话在广大科技教育工作者当中引发热烈反响。大家表示，要深学细悟总书记重要讲话精神，准确把握党中央战略意图，增强紧迫感、责任感、使命感，持续抓好基础研究，为实现高水平科技自立自强、建设科技强国努力奋斗。

习近平总书记指出，党中央高度重视基础研究，推动我国基础研究水平显著提升。当前，新一轮科技革命和产业变革加速突破，我们要抓住机遇、应对挑战，切实把基础研究工作摆上重要日程，不断抓出新成效。总书记强调，要加强统筹谋划和顶层设计，优化基础研究系统布局。坚持“四个面向”战略导向，进一步明确基础研究的主攻方向和重点领域。大家表示，总书记的重要讲话高屋建瓴、内涵丰富，为加强基础研究指明了前进方向、提供了根本遵循，对广大科技工作者锐意创新、攻坚克难是巨大鼓",
Hkwb,传习录丨光荣属于劳动者，幸福属于劳动者,"传习录丨光荣属于劳动者，幸福属于劳动者

劳动创造幸福，实干成就伟业。

党的十八大以来，习近平总书记在多个场合礼赞劳动，勉励广大劳动者勤于创造、勇于奋斗，在辛勤劳动、诚实劳动、创造性劳动中成就梦想。“人世间的一切幸福都需要靠辛勤的劳动来创造”“人民群众是真正的英雄，社会主义是干出来的”“光荣属于劳动者，幸福属于劳动者”。深情话语、殷殷嘱托，引领全社会形成崇尚劳动、热爱劳动的浓厚氛围。

在“五一”国际劳动节到来之际，让我们重温习近平总书记关心劳动群众、礼赞劳动创造的温暖瞬间。向劳动者致敬，为奋斗者点赞！",
Hkwb,“对你们充满了敬意”,"您当前的位置 ：

“无论时代条件如何变化，我们始终都要崇尚劳动、尊重劳动者”。党的十八大以来，习近平总书记一次次深入基层一线，来到广大劳动群众中间，为大家加油鼓劲。

版权声明：

·凡注明来源为“海口网”的所有文字、图片、音视频、美术设计等作品，版权均属海口网所有。未经本网书面授权，不得进行一切形式的下载、转载或建立镜像。

·凡注明为其它来源的信息，均转载自其它媒体，转载目的在于传递更多信息，并不代表本网赞同其观点和对其真实性负责。",
Hlj,龙江要闻-黑龙江省人民政府,"许勤看望慰问一线劳动者

4月30日，在“五一”国际劳动节来临之际，省委书记许勤看望慰问一线劳动者，代表省委、省政府向获得全国总工会表彰的先进集体和先进个人表示祝贺... [详细]",
新华网,哈工程助力我国大型清洁能源船舶建造实现重大突破,"哈工程助力我国大型清洁能源船舶建造实现重大突破

本报讯（记者赵一诺）近日，我国自主设计建造的首艘18万立方米液化天然气（LNG）运输船“乔治敦”号顺利完成交付。该船是目前我国建造完工最大的液化天然气运输船，标志着我国在大型清洁能源船舶建造领域实现重大突破。哈尔滨工程大学全程参与项目建设，为这艘大国重器的顺利建造交付提供了坚实保障。

该船总长298.8米，型宽48米，采用双燃料低速推进系统，具备低蒸发率、高环保性能等优势。液化天然气运输船是运输-163℃低温液化天然气的专用船舶，该船型因设计、建造难度极高，被称为“造船业皇冠上的明珠”。

“乔治敦”号的顺利完工，汇聚了哈工程师生、校友的智慧与耕耘。从人才供给、技术攻关到生产支撑，哈工程人在船舶总体设计、水动力性能优化、低温结构安全等方面提供关键理论与技术方案，助力船型性能达标；在生产建造阶段，围绕液货舱系统、围护结构施工、双燃料动力系统集成等关键环节给予技术指导与工艺支持，有效保障了建造质量与进度。

LNG船建造的关键在于薄膜舱围护系统施工，其中不锈钢波纹板焊接与成型精度控制是国产化的核心瓶颈。哈工程船舶学院船舶与海洋工程设计制造",
新华网,呼吸龙江｜石龙山上冰凌花开,"呼吸龙江｜石龙山上冰凌花开

【编者按】

当北国的残雪尚未消融，冰凌花已破冰而出，成为春天最早的信使。它纤弱却倔强，在冻土与寒风中绽放金黄色的花朵，以向阳而生的姿态，诠释着生命最动人的坚韧。这种“顶冰而开”的勇气，恰如黑土地上的人们——不惧严寒、笑对逆境，在寒冷的日子里孕育希望。本版推出冰凌花特刊，让我们一同感受它不畏严寒的精神力量，也愿这份傲雪凌霜的品格，在每个人心中种下一颗向阳的种子。

□文/摄 赵壮志

近日，石龙山与一场春雪不期而遇。雪依然洁白，美中不足的是，雪中夹雨，城市街道黑湿一片，汽车驶过溅起雨水，弄脏了车身，心绪也跟着潮湿起来。于是，便生出了前往石龙山赏冰凌花的念头。

石龙山坐落于黑龙江省七台河市茄子河区铁山乡，地处完达山余脉，主峰四方顶海拔748.8米，峰顶火山岩石奇崛怪异。山上百年老树遍布，是一座保留着原始风貌的大山。

此时，正是冰凌花盛放的时节。冰凌花多生于北方深山，散见于沟塘河畔、枝叶疏林间，又名福寿草，素有 “早春第一花” 的美誉。

前几日我便来石龙山寻觅过冰凌花。山脚下的林业工人说，今年雪少，花开得稀疏。本以为会抱憾而归，可一进山，便轻易寻到了它的",
